date,total load,irradiation
01/23 18:00:00,176.06342889659294,0.0
01/23 19:00:00,164.73805058754294,0.0
01/23 20:00:00,175.62577390459947,0.0
01/23 21:00:00,161.47559569321305,0.0
01/23 22:00:00,166.7132220944743,0.0
01/23 23:00:00,164.44395989347095,0.0
01/24 00:00:00,180.72272188456728,0.0
01/24 01:00:00,176.06995705429807,0.0
01/24 02:00:00,167.25020994981048,0.0
01/24 03:00:00,165.53149241003752,0.0
01/24 04:00:00,167.61450450751403,0.0
01/24 05:00:00,164.70722996339458,0.0
01/24 06:00:00,168.0253540340051,0.0
01/24 07:00:00,172.1695366910998,19.95
01/24 08:00:00,172.82614581286055,157.31
01/24 09:00:00,168.4120364132783,269.96
01/24 10:00:00,179.3415820374162,385.46
01/24 11:00:00,174.43934218155673,403.46
01/24 12:00:00,175.14037303300566,357.31
01/24 13:00:00,168.17809628307464,253.61
01/24 14:00:00,159.63426783173895,157.75
01/24 15:00:00,167.8721569795014,56.95
01/24 16:00:00,172.5000776085953,0.0
01/24 17:00:00,168.4954981678179,0.0
01/24 18:00:00,170.0830633052349,0.0
01/24 19:00:00,172.42758969951618,0.0
01/24 20:00:00,166.23601538649433,0.0
01/24 21:00:00,170.86679472617277,0.0
01/24 22:00:00,179.59141891380042,0.0
01/24 23:00:00,166.87925952531842,0.0
01/25 00:00:00,169.03360437913923,0.0
01/25 01:00:00,173.52511180637643,0.0
01/25 02:00:00,170.14241024765647,0.0
01/25 03:00:00,167.34558924340962,0.0
01/25 04:00:00,159.46503617116983,0.0
01/25 05:00:00,173.37330909684735,0.0
01/25 06:00:00,173.92530795731244,0.0
01/25 07:00:00,175.78214474632057,46.01
01/25 08:00:00,170.72414980806536,194.71
01/25 09:00:00,173.58084466471,328.91
01/25 10:00:00,165.2229138313487,420.46
01/25 11:00:00,163.27812188852394,459.92
01/25 12:00:00,161.42401812610646,429.06
01/25 13:00:00,165.32215269897864,334.36
01/25 14:00:00,181.98738587966693,211.36
01/25 15:00:00,168.78223368862018,92.15
01/25 16:00:00,155.58519013080053,0.0
01/25 17:00:00,171.50396477731292,0.0
01/25 18:00:00,171.04540191914265,0.0
01/25 19:00:00,167.03637098534864,0.0
01/25 20:00:00,153.99342434298086,0.0
01/25 21:00:00,165.34794861560744,0.0
01/25 22:00:00,168.7365132834976,0.0
01/25 23:00:00,163.0622495432424,0.0
01/26 00:00:00,159.24469352892228,0.0
01/26 01:00:00,170.00587244135883,0.0
01/26 02:00:00,167.6366054432167,0.0
01/26 03:00:00,172.22892715478966,0.0
01/26 04:00:00,164.54964758439996,0.0
01/26 05:00:00,165.79069821396598,0.0
01/26 06:00:00,168.35400315532124,0.0
01/26 07:00:00,164.51185737891913,41.41
01/26 08:00:00,169.85951390697136,138.55
01/26 09:00:00,171.50135483379324,218.4
01/26 10:00:00,165.94261945279445,280.8
01/26 11:00:00,174.51481275404893,257.45
01/26 12:00:00,165.68577875809166,268.95
01/26 13:00:00,168.70661499140888,208.25
01/26 14:00:00,168.88807924396497,118.6
01/26 15:00:00,162.9486055221414,71.2
01/26 16:00:00,171.69010826864775,0.0
01/26 17:00:00,170.64558661211404,0.0
01/26 18:00:00,173.72670098632605,0.0
01/26 19:00:00,175.85666967223364,0.0
01/26 20:00:00,175.97307512074394,0.0
01/26 21:00:00,172.29700713358494,0.0
01/26 22:00:00,160.91462453766786,0.0
01/26 23:00:00,171.54110037959921,0.0
01/27 00:00:00,175.20723218345205,0.0
01/27 01:00:00,175.99242909126752,0.0
01/27 02:00:00,166.6532737644382,0.0
01/27 03:00:00,168.34132262499423,0.0
01/27 04:00:00,167.78172189150283,0.0
01/27 05:00:00,179.60797778907656,0.0
01/27 06:00:00,170.3499279525987,0.0
01/27 07:00:00,170.2910720428784,49.19
01/27 08:00:00,170.5066908184823,193.91
